classes,-1,211,212,213,214,221,222,223,231,232,233,234,241,242,243,244,312,313,321,322,323,331,332,333,341,342,343,411,421,431,441,511,521,531,541,611,621,631,641,651,661
-1,20389,3374,1161,169,234,1880,616,134,80,108,128,144,79,104,133,145,226,134,196,200,145,145,145,158,176,150,163,345,355,410,406,604,606,697,693,1015,952,928,957,970,954
211,0,1942,2525,5604,4477,46,838,647,0,0,0,0,0,0,0,0,2830,2121,294,387,201,0,0,0,28,0,0,20,0,25,55,0,3,3,0,0,0,0,0,0,0
212,0,0,0,35,0,0,0,177,1627,103,0,0,0,0,0,0,424,439,32,12,14,0,0,0,339,0,0,103,57,0,0,7,0,18,11,0,27,0,0,0,0
213,12,21,2,1183,119,0,63,0,0,0,0,0,2001,719,122,104,1722,1677,30,0,35,228,0,0,1225,0,0,165,16,15,154,18,66,0,17,6,55,16,18,0,0
214,10,5250,4685,1917,3752,0,0,0,260,0,0,0,68,0,0,0,3431,2864,0,1,12,0,20,0,223,0,0,394,38,346,290,23,0,28,2,0,0,0,12,0,3
221,0,0,31,0,0,222,0,1842,537,0,0,0,0,0,0,0,783,429,0,83,55,24,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0
222,7,1,0,289,74,5,1836,0,0,0,0,0,2658,21,0,0,244,358,703,453,2,371,0,0,0,0,0,208,90,3,1,10,142,0,25,6,0,0,0,1,7
223,9,0,1,0,0,431,19,1346,1326,457,0,0,0,0,0,0,46,130,20,73,396,1056,0,0,24,0,0,63,39,128,28,13,75,1,0,3,1,3,0,1,5
231,2,233,537,0,1,145,0,184,706,0,0,0,0,0,0,0,393,1031,0,225,1,0,0,0,0,0,0,0,0,0,41,0,0,0,0,10,1,0,0,0,0
232,0,0,0,0,0,0,0,10,993,461,0,0,0,0,0,0,33,75,6,3,0,765,0,0,2,0,0,0,0,0,0,9,0,8,0,2,0,23,0,0,0
233,0,0,0,0,0,0,0,21,2582,4880,1893,1986,0,0,0,0,6,158,2,0,0,1673,0,0,832,0,0,0,0,0,0,95,7,12,0,12,14,6,2,0,0
234,4,3,1,0,0,80,0,49,1320,3832,8350,8246,0,0,0,0,109,179,6,0,0,2704,647,0,959,0,0,90,0,0,0,82,595,0,7,4,1,25,14,30,15
241,0,57,545,842,1040,10,180,0,0,0,0,0,1053,45,0,0,173,243,470,352,0,20,0,0,65,0,0,0,0,41,1,0,7,0,0,0,0,0,0,8,0
242,0,0,0,9,2,0,0,0,0,0,0,0,664,118,0,0,10,14,2,9,0,46,0,0,57,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0
243,0,0,0,9,0,0,10,0,0,0,0,0,2007,4768,4186,3515,50,320,5,0,0,711,0,6,1350,0,0,0,1,0,0,11,71,0,24,4,4,9,1,0,0
244,1,2,0,42,20,1,37,0,0,0,0,0,1715,4283,5668,6334,10,55,11,0,0,677,1,0,1686,0,46,68,59,0,0,150,177,27,8,100,57,88,29,8,4
312,4,351,548,164,216,0,0,2,9,0,0,0,0,0,0,0,50,94,0,0,3,0,9,0,4,0,0,206,1,3,216,16,94,17,16,0,2,3,0,0,0
313,1,439,582,23,427,94,3,39,4,0,0,0,0,0,0,0,36,42,0,0,0,0,0,0,258,4,0,413,2,5,25,0,22,29,0,0,1,12,0,0,0
321,10,0,0,0,0,4692,5716,3115,0,0,0,0,6,0,0,0,1,0,8142,2809,1689,0,0,0,0,0,0,93,120,180,333,0,94,4,44,0,2,9,16,10,5
322,0,0,5,3,11,2920,1155,2286,0,0,0,0,8,0,0,0,0,0,607,5673,2141,35,0,0,0,0,0,4,74,276,56,0,21,0,20,0,0,3,0,8,0
