classes,-1,211,212,213,214,221,222,223,231,232,233,234,241,242,243,244,312,313,321,322,323,331,332,333,341,342,343,411,421,431,441,511,521,531,541,611,621,631,641,651,661
-1,19094,3273,1121,157,220,1851,607,124,74,98,109,122,72,94,121,131,200,110,172,175,120,120,116,129,152,123,133,273,274,312,317,470,470,501,500,769,722,714,740,742,728
211,0,2992,4554,4794,4099,53,234,40,0,0,0,0,0,0,0,0,2209,2342,262,13,31,0,0,0,45,0,0,6,0,13,9,0,0,7,0,0,0,0,0,0,0
212,0,1,0,329,7,0,0,6,1345,177,0,0,0,0,0,0,592,226,13,0,0,0,0,0,355,0,0,78,6,0,0,0,0,0,1,0,0,0,0,0,0
213,8,15,5,1320,102,0,40,0,2,0,0,0,1462,415,46,11,1508,1600,13,0,0,5,0,0,456,0,0,68,0,0,118,0,12,0,0,0,33,3,5,0,0
214,8,3504,2032,1487,3361,5,0,0,283,50,0,1,115,0,0,0,3126,2010,0,0,9,0,8,0,184,45,0,114,9,238,270,0,0,5,0,0,0,0,2,0,2
221,0,0,1,0,0,180,0,330,600,0,0,0,0,0,0,0,707,235,0,1,1,20,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
222,4,0,0,233,32,2,1694,0,0,0,0,0,2652,95,0,0,235,50,758,191,3,202,0,0,141,0,0,77,26,1,4,8,42,0,4,0,0,0,0,0,0
223,7,0,3,0,0,740,18,1980,859,508,0,4,0,0,0,0,44,170,16,11,289,383,0,0,0,0,0,10,34,97,61,9,14,0,0,1,3,1,0,0,4
231,0,30,380,0,5,71,1,337,837,0,0,0,0,0,0,0,282,809,0,43,0,8,0,0,3,0,0,2,0,0,6,18,0,0,0,0,0,0,0,0,0
232,0,0,0,0,0,0,0,32,1006,1114,2,0,0,0,0,0,8,63,1,0,0,989,0,0,19,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
233,0,0,0,0,0,0,0,0,1750,4751,3118,2948,0,0,0,0,19,146,0,0,0,1446,0,0,602,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0
234,1,3,1,0,0,47,0,11,1337,2569,5969,6171,0,0,0,0,42,125,1,0,0,1544,130,0,385,1,0,66,0,0,0,60,420,1,6,0,1,11,11,22,10
241,1,35,397,695,1350,10,733,0,0,0,0,0,933,0,0,0,170,286,300,424,0,4,0,0,105,0,0,0,0,8,0,0,2,0,0,0,4,0,0,0,0
242,0,0,0,17,0,0,13,0,0,0,0,0,634,600,3,137,34,19,0,0,0,30,0,0,118,0,0,0,0,0,0,0,6,0,1,3,1,0,0,0,0
243,0,0,0,0,0,0,28,0,0,0,0,0,2191,5294,5403,5065,46,366,7,0,0,458,0,0,1246,0,0,0,0,0,0,5,3,0,4,0,1,3,0,0,0
244,0,1,0,29,6,1,3,0,0,0,0,0,1366,2840,3995,4309,4,48,2,0,0,556,1,0,1130,0,0,0,0,0,0,55,138,8,12,65,32,50,12,7,0
312,5,487,218,310,93,7,0,6,33,15,0,0,0,0,0,0,71,223,0,0,3,0,0,0,14,0,0,116,0,13,26,8,69,13,4,0,0,4,1,0,0
313,2,564,999,240,366,113,3,41,7,0,0,0,0,0,0,0,35,31,0,0,0,28,0,0,317,60,0,287,0,42,65,2,1,37,0,1,0,0,0,0,0
321,7,0,0,0,2,4067,5319,2851,0,0,0,0,9,0,0,0,0,161,7051,2336,779,0,0,0,0,0,0,2,76,37,228,0,45,2,20,0,2,9,11,11,2
322,0,1,3,4,57,2420,1289,3361,314,0,0,0,0,0,0,0,0,0,686,5500,1358,84,0,0,0,0,0,0,39,200,27,0,9,0,8,0,0,2,0,1,0
323,2,228,369,55,4,563,48,422,12,0,0,0,0,0,0,0,0,0,36,594,6436,19,0,0,0,0,0,30,47,44,1,0,13,0,9,0,3,5,0,0,5
331,1,1,0,2,0,21,0,17,438,436,109,70,0,0,0,0,10,153,0,0,58,1438,49,0,0,0,0,115,0,0,0,0,7,0,0,0,0,0,0,0,0
332,0,0,0,0,0,8,1,8,143,142,11,15,16,173,20,10,0,0,0,2,50,279,7002,0,0,0,0,0,45,0,0,0,20,0,0,0,0,0,0,0,0
333,19,2,0,3,0,7,4,0,13,16,0,0,32,0,0,0,0,0,0,10,40,48,1013,8288,0,0,0,686,0,298,830,0,16,0,17,1,0,0,0,0,4
341,0,0,96,0,43,0,25,0,0,0,0,0,52,103,105,92,6,0,3,0,0,0,0,0,1824,48,0,3,0,0,0,2,69,0,0,0,0,0,0,0,0
342,0,0,0,0,0,2,0,0,145,0,1,1,44,52,94,129,0,0,1,0,0,0,0,0,779,6404,11,93,8,3,17,0,33,8,0,0,0,0,0,0,0
343,7,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,494,6806,469,23,319,274,0,11,208,1,0,0,5,0,0,0
411,13,16,2,0,0,10,0,77,333,0,0,0,271,161,75,19,0,0,0,0,8,129,4,8,68,0,0,4199,0,0,0,7,73,12,8,0,2,2,0,3,3
