classes,-1,211,212,213,214,221,222,223,231,232,233,234,241,242,243,244,312,313,321,322,323,331,332,333,341,342,343,411,421,431,441,511,521,531,541,611,621,631,641,651,661
-1,20390,3374,1161,169,234,1880,616,134,80,108,128,144,80,103,133,145,226,134,196,199,145,145,144,158,176,150,163,345,355,410,406,604,606,697,693,1014,953,928,957,970,954
211,2,2745,3295,4275,4588,63,226,46,0,0,0,0,0,0,0,0,3057,1703,320,21,52,0,0,0,31,0,0,9,0,17,76,0,0,0,0,0,0,0,0,0,0
212,0,0,1,386,0,0,0,6,1407,152,0,0,0,0,0,0,447,466,0,0,0,0,0,0,401,0,0,75,13,0,0,10,0,0,0,0,0,0,0,0,0
213,8,23,3,1321,121,0,42,0,0,0,0,0,1580,448,41,5,1521,1402,32,0,0,4,0,0,428,0,0,58,17,0,162,0,26,0,11,0,28,6,0,0,0
214,9,3495,4331,2552,3967,0,0,0,290,26,1,0,159,0,0,0,3221,3382,0,0,9,0,31,0,234,44,0,176,4,280,227,0,0,26,0,0,0,1,12,0,1
221,0,0,8,0,0,332,0,607,685,0,0,0,0,0,0,0,783,340,0,0,2,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
222,5,1,0,194,52,4,2142,0,0,0,0,0,2477,144,0,0,240,255,473,366,2,353,0,0,0,0,0,86,14,0,1,2,59,0,5,0,0,0,0,0,0
223,6,0,1,0,0,864,19,1564,936,532,0,0,1,0,0,0,71,138,166,264,441,836,0,0,0,0,0,63,35,107,56,8,21,0,0,0,2,1,0,3,4
231,0,116,395,0,2,208,0,218,891,0,0,0,0,0,0,0,359,953,0,49,0,5,0,0,0,0,0,0,0,0,15,0,0,0,0,8,12,0,0,0,0
232,0,0,0,0,0,1,0,3,1207,1103,0,37,0,0,0,0,36,88,0,0,0,1092,0,0,69,0,0,0,0,0,0,24,1,0,0,2,3,0,0,0,0
233,0,0,0,0,0,0,0,7,2267,5201,3267,3303,0,0,0,0,19,200,0,0,0,1297,0,0,1053,0,0,0,0,0,0,1,4,0,0,3,0,2,0,0,0
234,2,4,1,0,0,48,0,13,1240,2754,7009,6873,0,0,0,0,59,111,0,0,0,2180,143,0,338,0,0,58,0,0,0,73,362,0,5,8,0,20,5,23,11
241,0,312,31,744,912,6,1116,0,0,0,0,0,1396,6,0,0,174,263,370,447,0,1,0,0,114,0,0,0,0,3,1,0,6,0,3,0,13,0,0,0,0
242,0,0,0,8,0,0,9,0,0,0,0,0,916,594,118,0,40,29,9,4,0,64,0,0,44,0,0,0,0,0,0,0,4,0,9,0,3,0,4,0,0
243,0,0,0,0,0,0,31,0,0,0,0,0,1944,5235,5332,5323,28,333,5,0,0,597,0,20,1382,0,0,0,36,0,0,9,8,0,0,4,0,4,0,2,0
244,0,1,0,29,7,1,1,0,0,0,0,0,1387,3453,4552,4805,7,67,8,0,0,657,4,0,1585,0,2,0,34,0,0,56,171,10,6,56,37,74,33,6,5
312,5,858,427,317,116,8,0,7,3,24,0,0,0,0,0,0,260,302,0,0,4,0,0,0,141,0,0,149,3,11,266,6,97,7,2,0,0,0,0,0,0
313,3,542,829,239,440,6,3,44,3,0,0,0,0,0,0,0,37,61,1,0,0,30,0,0,252,58,0,402,0,61,29,7,2,21,0,0,0,8,0,0,0
321,10,0,0,0,0,4317,5184,3530,0,0,0,0,21,0,0,0,0,15,8257,2550,1087,0,0,0,0,0,0,55,88,141,276,0,57,4,22,0,2,11,14,9,3
322,0,0,5,2,3,2670,1290,3569,317,0,0,0,81,0,0,0,0,13,692,6404,1876,34,0,0,0,0,0,0,59,200,37,0,19,0,8,0,0,1,0,8,0
323,2,216,337,56,54,610,27,420,6,0,0,0,0,0,0,0,0,15,29,229,6129,82,0,0,0,0,0,69,37,35,31,0,6,0,12,0,0,4,1,1,7
331,0,0,1,1,0,18,0,16,415,453,136,165,0,0,0,0,11,106,0,0,385,1248,31,0,8,0,0,110,0,0,0,11,0,0,0,0,0,0,0,0,0
332,0,0,0,0,0,2,1,9,69,151,2,19,14,162,90,54,0,1,1,1,172,278,7883,0,8,0,0,0,70,0,0,1,1,7,0,0,0,0,0,0,1
333,21,1,0,4,1,9,4,0,11,29,0,0,33,107,50,32,0,3,0,13,93,174,1231,9888,0,0,0,723,37,253,946,0,8,11,0,1,0,0,0,0,4
341,0,129,0,0,0,2,0,0,0,8,21,33,33,90,69,131,0,2,8,0,0,0,0,0,1894,32,0,0,0,0,0,2,134,0,0,0,0,1,0,0,0
342,1,15,0,1,0,2,0,0,134,1,1,1,119,58,110,74,0,0,0,0,0,0,0,0,761,7492,46,176,0,15,34,0,64,16,0,0,0,1,0,0,0
343,7,2,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,26,1127,8200,688,23,394,326,0,15,7,3,0,1,2,0,0,0
411,14,14,2,0,0,16,0,65,299,0,0,0,262,65,24,4,0,21,0,0,10,119,41,28,16,0,1,5034,0,0,0,8,75,7,4,0,4,0,0,2,2
421,23,22,36,78,14,53,4,6,8,1,0,0,2,2,44,0,1,0,7,10,2,165,221,26,4,137,187,0,9729,2,93,399,103,75,353,47,71,72,16,30,25
431,26,82,67,26,25,90,20,24,48,0,0,0,9,1,0,1,22,34,8,15,31,187,146,235,241,383,981,28,3,8853,0,46,361,28,160,24,35,28,21,15,7
441,21,93,69,23,36,22,17,41,15,4,2,2,0,70,0,0,5,5,10,10,130,32,142,173,1,491,877,228,1,0,7695,142,262,298,50,21,21,20,11,14,12
511,14,14,11,3,7,9,6,1,2,5,10,12,6,10,14,9,0,0,0,11,1,316,161,3,141,154,33,355,0,23,97,9275,0,0,7,158,98,24,8,78,52
521,56,21,31,1,2,85,3,39,38,3,0,3,0,1,4,7,0,3,0,0,0,70,69,12,216,38,31,454,31,3,0,0,7204,11,0,30,45,81,45,27,28
531,7,9,9,3,6,8,6,89,39,1,0,0,4,4,2,5,9,6,10,13,13,179,61,24,53,218,38,623,113,23,46,0,14,9831,0,132,158,167,274,167,162
541,22,28,7,65,39,73,10,2,24,1,0,2,0,0,0,0,1,0,10,4,5,71,119,27,93,40,34,612,101,28,34,17,1,0,9727,221,263,125,94,206,192
611,6,16,1,84,3,11,13,0,2,0,0,0,1,0,0,0,0,1,0,0,0,33,47,2,161,0,0,12,0,1,0,26,46,5,3,9169,407,6,0,0,0
621,2,5,0,10,4,0,13,0,12,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,5,0,0,13,1,0,0,69,184,5,0,563,9247,2,0,0,0
631,0,10,0,0,0,1,1,34,26,0,0,0,0,0,0,0,0,1,0,0,0,54,22,0,81,1,10,44,0,0,0,50,187,4,19,0,0,8914,16,0,0
641,11,24,18,0,0,2,2,29,1,0,0,0,0,0,0,0,0,0,1,3,0,50,47,0,152,127,0,17,1,0,2,23,642,70,13,0,0,875,9896,0,0
651,1,0,0,0,0,6,0,41,21,0,1,0,1,0,0,0,0,0,3,1,1,80,41,0,279,99,7,74,0,0,0,37,184,0,9,0,0,0,0,8710,414
661,2,2,0,0,0,1,1,10,34,1,0,0,1,0,0,0,0,0,6,6,5,86,10,12,221,9,3,58,0,0,0,148,122,7,19,3,0,0,0,1149,9520
