classes,-1,211,212,213,214,221,222,223,231,232,233,234,241,242,243,244,312,313,321,322,323,331,332,333,341,342,343,411,421,431,441,511,521,531,541,611,621,631,641,651,661
-1,20434,3438,1159,147,217,1959,624,258,92,90,108,117,72,88,117,114,200,112,176,172,110,123,126,128,244,125,148,322,401,327,330,502,581,561,557,2187,2565,2467,2970,1511,2705
211,0,1535,1101,22,2753,98,222,6,0,0,0,0,0,0,0,0,1025,530,294,3,13,0,0,0,0,0,0,6,0,5,49,1,0,1,0,0,0,0,0,3,0
212,14,972,2097,6000,451,0,2,0,1,2,0,3,0,0,0,1,2350,1166,3,6,7,1,1,4,25,2,2,35,16,53,31,11,5,15,8,11,17,19,19,19,15
213,25,768,1575,1114,691,11,10,6,177,16,8,14,278,9,10,12,2110,1554,8,11,19,14,7,16,68,12,8,86,58,238,58,70,72,85,80,115,99,113,104,110,98
214,0,1932,1982,692,3808,268,0,89,192,20,0,0,468,3,0,0,1842,2438,70,5,6,0,0,0,0,0,0,20,2,39,9,4,4,0,0,0,1,2,0,0,0
221,1,275,545,335,477,182,192,361,474,0,0,1,141,0,0,0,288,192,422,2,7,27,1,0,0,0,0,7,2,14,11,1,3,0,0,0,0,2,0,1,0
222,3,1,0,0,0,308,475,657,126,6,0,1,44,0,0,0,15,0,109,97,12,1,0,0,0,0,0,27,34,3,71,10,5,2,2,5,3,0,3,7,5
223,4,0,0,0,1,171,2439,2755,0,0,0,0,2,0,0,0,6,0,396,412,21,50,0,0,0,0,0,37,11,4,59,1,5,0,3,1,0,1,1,1,2
231,0,82,360,0,107,394,2,1444,1034,4,1,1,0,0,0,0,1173,1240,111,36,1,44,1,0,2,0,0,4,1,0,0,0,1,0,0,6,0,4,0,0,0
232,1,4,3,3,0,39,0,67,2879,2121,491,588,0,0,0,0,149,222,10,0,4,369,8,1,121,4,0,28,14,2,2,41,22,35,18,27,11,19,14,21,22
233,20,4,0,0,2,27,0,68,2838,5897,5909,5398,0,0,0,0,186,263,7,1,4,618,4,0,339,1,0,75,7,1,1,79,46,18,11,15,24,19,10,29,19
234,2,6,0,0,0,2,0,0,1034,943,2096,2731,0,0,0,0,35,11,1,0,0,43,0,0,43,0,0,15,0,1,0,1,29,2,0,0,4,0,0,5,2
241,0,246,138,608,941,0,1212,0,0,0,0,0,796,2,5,1,407,146,428,473,2,17,0,0,21,0,0,7,2,4,1,4,0,0,0,0,2,0,0,0,1
242,1,5,0,64,39,1,83,0,0,0,0,0,2606,1246,253,303,270,56,36,1,1,58,0,0,436,5,0,22,8,13,0,12,37,4,37,38,29,23,21,19,10
243,6,2,1,276,9,0,69,0,0,0,0,0,3906,6417,6341,6034,172,862,23,1,0,204,1,0,190,7,1,24,22,1,6,53,173,16,32,57,68,53,47,40,24
244,1,0,0,127,7,0,0,0,1,0,0,0,843,1502,2040,2236,0,123,0,0,0,95,0,0,49,0,0,1,1,0,0,11,18,0,1,2,5,7,8,4,0
312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,5,250,145,139,403,6984,5120,4364,710,113,106,112,628,221,175,53,0,519,8173,8503,2754,4757,1551,595,4106,1914,362,227,109,130,171,26,255,36,33,23,4,21,7,36,34
321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,0,13,9,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,21,711,1005,432,377,721,112,36,0,0,1,0,725,1050,1624,1820,359,800,281,392,4240,467,4051,4785,2497,4127,3703,998,556,317,1338,358,135,29,18,18,12,14,13,5,4
341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,6,954,302,155,133,60,202,37,687,1334,1845,1615,2,0,0,0,31,198,40,243,2768,2728,4279,4169,841,2810,2643,757,81,997,942,27,86,43,21,9,24,6,9,23,11
411,78,923,627,94,189,135,20,282,175,4,9,5,4,3,5,10,12,17,17,241,361,371,498,859,105,1200,3638,6115,9307,8598,7623,177,1113,847,1096,169,155,135,180,123,144
421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,48,47,15,157,7,56,21,39,108,8,4,6,14,11,13,11,4,4,10,21,261,218,53,49,893,387,106,1609,141,112,154,8642,8019,8765,8953,889,700,485,696,678,556
