classes,-1,211,212,213,214,221,222,223,231,232,233,234,241,242,243,244,312,313,321,322,323,331,332,333,341,342,343,411,421,431,441,511,521,531,541,611,621,631,641,651,661
-1,20381,3417,1110,96,143,1918,573,61,40,40,40,40,44,46,45,46,124,38,90,98,40,51,40,40,246,41,40,64,172,40,40,53,82,40,40,481,656,408,887,107,541
211,0,1170,1494,91,3131,7,477,0,0,0,0,0,0,0,0,0,997,385,558,174,42,0,0,0,0,0,0,1,0,3,25,0,0,0,0,0,0,0,0,0,0
212,2,957,793,3985,892,0,0,0,0,0,0,0,0,0,0,0,2033,1617,2,4,11,0,0,0,27,0,0,11,3,72,178,0,1,2,0,0,2,0,0,0,0
213,1,1421,1222,1687,980,2,0,0,129,42,0,0,213,0,4,1,1897,1403,0,6,9,0,0,0,132,0,0,532,2,155,87,0,16,12,0,0,3,2,5,0,0
214,3,2559,3522,990,2020,67,41,32,192,24,64,3,232,18,34,30,2483,2295,34,31,38,5,0,0,110,0,0,71,8,54,47,2,40,15,11,10,10,1,6,0,0
221,0,380,254,895,978,163,121,397,522,0,0,0,141,0,0,0,554,496,299,29,6,22,0,0,0,0,0,0,1,8,8,0,0,0,0,0,0,0,0,0,1
222,0,4,2,0,0,191,231,285,62,1,0,0,76,0,0,0,41,38,116,77,28,64,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
223,9,3,1,1,1,464,410,1136,22,103,7,6,368,4,7,5,6,84,195,436,201,84,0,0,1,1,0,100,34,17,18,2,16,0,0,0,1,3,2,0,2
231,0,195,409,0,0,423,0,1245,726,0,0,0,0,0,0,0,973,1353,0,79,4,3,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0
232,0,3,2,0,2,19,0,99,2484,576,0,0,0,0,0,0,103,192,29,1,0,896,0,0,45,0,0,17,0,0,15,0,7,0,0,22,9,1,0,0,0
233,7,22,8,5,5,10,2,53,4223,7541,5462,5344,40,0,1,0,257,756,30,7,6,2195,0,0,1250,0,0,216,3,5,5,114,126,14,4,3,3,18,7,0,4
234,11,30,12,15,15,40,5,41,748,1364,3786,3868,11,0,3,1,37,39,11,10,12,1137,1,0,144,0,0,5,24,16,10,47,84,5,3,1,36,6,3,6,3
241,1,49,773,946,1309,1,1288,9,0,0,0,0,670,0,0,0,339,512,456,561,0,21,0,0,0,0,0,6,0,37,0,0,0,0,0,0,0,0,0,0,0
242,0,5,52,161,52,28,426,0,0,0,0,0,3183,221,0,0,116,118,32,12,0,238,0,0,380,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0
243,4,31,26,516,46,7,130,10,0,9,0,0,3748,7169,5766,5233,199,878,36,18,20,1111,5,1,2117,0,0,88,22,5,38,75,101,10,39,18,34,21,13,8,1
